,id,age,workclass,fnlwgt,education,education-num
16996,12465,32,Private,216145,Some-college,10
567,12466,45,Private,433665,7th-8th,4
20295,12467,22,Private,137862,Some-college,10
4678,12468,40,State-gov,91949,Doctorate,16
6219,12469,46,Private,175262,Assoc-acdm,12
12387,12470,34,Private,684015,5th-6th,3
25798,12471,22,Private,288132,Some-college,10
9676,12472,70,Self-emp-not-inc,155141,Bachelors,13
29675,12473,20,Self-emp-inc,104443,Some-college,10
25708,12474,43,Private,144371,HS-grad,9
20921,12475,23,Local-gov,177265,HS-grad,9
13149,12476,47,Private,171807,HS-grad,9
20360,12477,50,Self-emp-not-inc,64667,HS-grad,9
30434,12478,35,Federal-gov,128608,Bachelors,13
3547,12479,57,Private,180920,10th,6
1293,12480,46,Private,279661,Masters,14
29182,12481,44,Private,278476,Some-college,10
17860,12482,22,Private,197838,Bachelors,13
17361,12483,29,Private,157941,Bachelors,13
25821,12484,23,Private,210053,Some-college,10
30343,12485,41,Private,124692,Some-college,10
16238,12486,56,Private,32446,Some-college,10
14593,12487,27,Private,179915,Bachelors,13
22016,12488,47,Private,230136,HS-grad,9
1455,12489,56,Private,311249,HS-grad,9
20589,12490,25,Local-gov,227886,Bachelors,13
24998,12491,21,,433330,Some-college,10
24093,12492,31,Private,91964,Bachelors,13
19817,12493,52,Self-emp-inc,260938,Some-college,10
11476,12494,28,Private,141957,Bachelors,13
26198,12495,38,Private,277022,Some-college,10
22040,12496,23,State-gov,287988,Bachelors,13
1242,12497,36,State-gov,194630,HS-grad,9
18746,12498,43,Private,171888,Some-college,10
29601,12499,65,,160654,HS-grad,9
16644,12500,44,State-gov,395078,HS-grad,9
27585,12501,51,Private,123429,Masters,14
20697,12502,19,State-gov,56424,12th,8
26000,12503,19,Private,236570,HS-grad,9
12156,12504,28,Local-gov,163942,Some-college,10
17126,12505,49,Private,423222,Masters,14
25579,12506,43,Private,334991,Some-college,10
31950,12507,35,Private,189092,Bachelors,13
8868,12508,40,Private,390369,HS-grad,9
20570,12509,24,Private,233856,HS-grad,9
14732,12510,47,Private,137354,Some-college,10
20259,12511,51,Local-gov,193720,HS-grad,9
20822,12512,50,Self-emp-inc,207246,Some-college,10
12237,12513,22,Private,68678,HS-grad,9
17075,12514,51,Self-emp-not-inc,85902,10th,6
10141,12515,24,Private,329408,11th,7
19710,12516,60,Self-emp-not-inc,44915,Masters,14
14895,12517,35,Federal-gov,205584,5th-6th,3
20197,12518,30,Private,178841,Bachelors,13
11647,12519,47,Local-gov,138342,11th,7
18995,12520,46,Private,171095,Assoc-acdm,12
22072,12521,36,Private,166606,11th,7
11465,12522,49,Private,278322,HS-grad,9
27873,12523,42,Private,319016,HS-grad,9
19084,12524,52,Self-emp-not-inc,140985,Bachelors,13
22562,12525,45,Private,228570,HS-grad,9
13920,12526,20,Private,103277,Some-college,10
30878,12527,39,Private,230356,Bachelors,13
23693,12528,22,Private,204226,HS-grad,9
15245,12529,44,Self-emp-not-inc,254303,Some-college,10
22231,12530,50,Private,240496,Some-college,10
7342,12531,37,Private,213841,Some-college,10
26312,12532,63,,257659,Masters,14
29580,12533,27,Private,178688,Assoc-voc,11
1125,12534,20,Private,117606,Assoc-voc,11
8774,12535,36,Private,29702,HS-grad,9
13073,12536,28,Self-emp-not-inc,398918,Bachelors,13
31213,12537,23,Private,129345,Some-college,10
4648,12538,26,Private,195994,Some-college,10
14634,12539,39,Private,279490,Some-college,10
24011,12540,21,Private,364685,11th,7
11039,12541,55,,487411,Masters,14
2262,12542,46,Private,169180,Assoc-voc,11
22900,12543,46,Private,124733,Some-college,10
28283,12544,35,Private,110538,HS-grad,9
29296,12545,43,Private,180599,Prof-school,15
3484,12546,42,Private,217826,HS-grad,9
9818,12547,52,Federal-gov,279337,HS-grad,9
17584,12548,22,Private,436798,Some-college,10
27598,12549,24,Private,186314,Some-college,10
2083,12550,42,Private,121287,HS-grad,9
31554,12551,28,Private,251905,Bachelors,13
18831,12552,30,Private,227551,HS-grad,9
21724,12553,43,Federal-gov,233851,HS-grad,9
19200,12554,25,Private,190650,Bachelors,13
1221,12555,48,Private,349151,HS-grad,9
31057,12556,33,Private,256062,Some-college,10
1236,12557,34,Private,441454,HS-grad,9
13849,12558,40,Private,299813,11th,7
7307,12559,32,Private,205152,Bachelors,13
30205,12560,38,Private,187870,Prof-school,15
22514,12561,39,Local-gov,112284,Masters,14
8768,12562,52,Federal-gov,221532,Bachelors,13
20156,12563,18,Private,271935,HS-grad,9
16809,12564,34,Private,386370,Some-college,10
75,12565,27,Private,213921,HS-grad,9
14681,12566,46,Self-emp-not-inc,456956,HS-grad,9
29403,12567,31,Private,112627,HS-grad,9
29376,12568,35,Private,336793,Bachelors,13
12095,12569,18,Private,423052,HS-grad,9
28692,12570,38,Local-gov,282753,Assoc-voc,11
22445,12571,36,Private,275653,7th-8th,4
24672,12572,28,Private,293926,HS-grad,9
24282,12573,29,Private,370509,Bachelors,13
25750,12574,53,Private,479621,Assoc-voc,11
16534,12575,19,Private,42069,HS-grad,9
17866,12576,21,Private,147655,HS-grad,9
12547,12577,30,Local-gov,235271,Bachelors,13
1202,12578,37,Private,166497,Bachelors,13
27267,12579,62,,181014,Bachelors,13
4717,12580,34,Private,155343,HS-grad,9
31880,12581,59,Self-emp-not-inc,83542,Assoc-acdm,12
29459,12582,29,Private,228860,Some-college,10
8039,12583,46,Self-emp-inc,182655,Assoc-voc,11
29029,12584,45,Self-emp-not-inc,138962,Some-college,10
9815,12585,20,Private,224217,HS-grad,9
28716,12586,56,Private,159770,HS-grad,9
22665,12587,40,Federal-gov,346532,Some-college,10
22526,12588,38,Private,171150,Assoc-acdm,12
11007,12589,52,Private,139671,Some-college,10
14540,12590,65,Private,243858,HS-grad,9
20449,12591,32,Private,105938,HS-grad,9
20012,12592,18,Private,133654,HS-grad,9
13409,12593,20,Private,39615,Some-college,10
15305,12594,54,Private,177675,HS-grad,9
15599,12595,31,Private,234387,HS-grad,9
30663,12596,27,Private,59068,HS-grad,9
2927,12597,52,Private,91048,HS-grad,9
19337,12598,72,,76860,HS-grad,9
27698,12599,50,,222381,Some-college,10
14116,12600,30,Private,36340,HS-grad,9
22890,12601,38,Private,455379,Bachelors,13
28802,12602,20,,401690,HS-grad,9
28938,12603,18,Private,20057,7th-8th,4
25467,12604,31,Private,209538,10th,6
7818,12605,25,Private,199224,Bachelors,13
23468,12606,21,Private,202871,HS-grad,9
10320,12607,31,Private,334744,HS-grad,9
17324,12608,49,State-gov,206577,Some-college,10
12757,12609,34,Private,236318,HS-grad,9
17082,12610,24,Private,440138,HS-grad,9
6764,12611,37,Private,230035,HS-grad,9
30004,12612,18,Private,194561,Some-college,10
13644,12613,47,Private,191957,Bachelors,13
3684,12614,46,Self-emp-not-inc,176863,HS-grad,9
11448,12615,41,Private,120277,Bachelors,13
10900,12616,30,State-gov,231043,Assoc-voc,11
1713,12617,38,Private,156728,Bachelors,13
19292,12618,44,Local-gov,145246,Masters,14
28923,12619,26,Local-gov,197764,Bachelors,13
28140,12620,36,Private,73023,HS-grad,9
29609,12621,43,Self-emp-inc,130126,Some-college,10
13353,12622,71,Private,187493,HS-grad,9
418,12623,34,Local-gov,243867,11th,7
32097,12624,26,Private,214069,HS-grad,9
16206,12625,30,Private,231413,Some-college,10
28906,12626,27,Private,109004,HS-grad,9
19757,12627,40,Private,183765,HS-grad,9
7415,12628,23,Private,162282,Some-college,10
12513,12629,28,Private,108569,Bachelors,13
17593,12630,25,Private,443855,HS-grad,9
5639,12631,37,Private,126569,Masters,14
11172,12632,57,Private,133126,Some-college,10
27699,12633,24,Private,145111,HS-grad,9
25063,12634,47,Private,187440,HS-grad,9
1097,12635,19,,80710,HS-grad,9
30851,12636,29,Private,289960,HS-grad,9
12230,12637,54,Private,108435,HS-grad,9
28384,12638,24,,265434,Bachelors,13
1076,12639,27,Private,137645,Bachelors,13
12453,12640,20,Private,281356,HS-grad,9
16207,12641,26,Private,158846,HS-grad,9
13272,12642,36,Private,269722,Bachelors,13
7026,12643,38,Private,199256,HS-grad,9
15383,12644,55,Private,56645,Bachelors,13
12865,12645,59,Private,333270,Masters,14
5721,12646,40,Private,76625,HS-grad,9
23173,12647,19,Private,254247,12th,8
30122,12648,25,Private,191782,11th,7
20505,12649,49,Private,115784,Assoc-voc,11
1537,12650,43,Private,75742,HS-grad,9
32076,12651,59,Federal-gov,293971,Some-college,10
27968,12652,37,Self-emp-not-inc,183735,HS-grad,9
31443,12653,30,State-gov,54318,11th,7
11024,12654,45,Private,264526,Assoc-acdm,12
2075,12655,25,Federal-gov,144259,HS-grad,9
2017,12656,57,Federal-gov,370890,HS-grad,9
23142,12657,65,Private,222810,Assoc-voc,11
15219,12658,26,Private,147821,Bachelors,13
22910,12659,19,,200790,12th,8
18822,12660,38,Private,52963,Bachelors,13
20181,12661,60,Local-gov,232618,HS-grad,9
549,12662,28,Private,184831,Some-college,10
11717,12663,44,Private,286750,Bachelors,13
25445,12664,57,Private,127779,HS-grad,9
11730,12665,30,Private,447739,Doctorate,16
14417,12666,25,Private,138765,Bachelors,13
13695,12667,50,Private,205803,Masters,14
17765,12668,23,Private,291011,HS-grad,9
25864,12669,29,Private,209472,HS-grad,9
31712,12670,24,Private,280960,HS-grad,9
15133,12671,46,Private,241935,11th,7
26452,12672,27,Private,195678,Bachelors,13
7320,12673,38,State-gov,200289,Doctorate,16
13216,12674,54,Private,76344,Bachelors,13
10277,12675,25,Private,123095,Some-college,10
12503,12676,31,Private,181091,HS-grad,9
24864,12677,57,Private,121362,Some-college,10
28107,12678,32,Private,118551,Bachelors,13
31079,12679,26,Private,122575,Bachelors,13
13678,12680,27,Local-gov,138917,Bachelors,13
10410,12681,28,Self-emp-not-inc,211032,11th,7
2663,12682,48,State-gov,183486,Assoc-voc,11
30655,12683,23,Private,436798,Some-college,10
3578,12684,37,Self-emp-inc,382802,Doctorate,16
29210,12685,24,Private,233280,Assoc-acdm,12
31109,12686,27,Private,247978,HS-grad,9
29077,12687,33,Private,709798,Bachelors,13
24784,12688,18,Self-emp-not-inc,157131,11th,7
6995,12689,20,,168863,Some-college,10
7593,12690,60,State-gov,358893,Bachelors,13
19978,12691,20,Private,39477,Some-college,10
7955,12692,45,Private,273435,HS-grad,9
27555,12693,19,Private,164123,11th,7
10344,12694,33,Self-emp-not-inc,249249,5th-6th,3
7101,12695,37,Private,120045,HS-grad,9
6952,12696,46,Self-emp-inc,283004,Assoc-voc,11
6564,12697,21,,161930,HS-grad,9
20378,12698,31,Private,50178,Some-college,10
22917,12699,21,Private,185551,HS-grad,9
28196,12700,32,Private,201988,Prof-school,15
1965,12701,29,Private,452205,HS-grad,9
29229,12702,23,Self-emp-inc,201682,Bachelors,13
28247,12703,47,Private,264244,HS-grad,9
24013,12704,24,Private,169129,Some-college,10
50,12705,25,Private,32275,Some-college,10
23404,12706,47,Self-emp-inc,350759,HS-grad,9
4583,12707,39,Private,82488,Some-college,10
31573,12708,48,Private,41504,HS-grad,9
4758,12709,31,Private,340917,HS-grad,9
7363,12710,56,Private,179625,10th,6
24685,12711,44,Private,77313,Some-college,10
2068,12712,37,Private,86150,Bachelors,13
5667,12713,30,Private,190040,Bachelors,13
10347,12714,31,Self-emp-not-inc,226696,Assoc-voc,11
2533,12715,27,Private,466224,Some-college,10
30564,12716,40,Private,223277,Bachelors,13
23298,12717,21,Private,83704,12th,8
1268,12718,37,Private,387430,Some-college,10
19735,12719,43,Private,180138,HS-grad,9
10993,12720,23,Private,117583,HS-grad,9
11209,12721,37,Private,218955,HS-grad,9
23986,12722,31,Private,352465,Some-college,10
7785,12723,32,Private,151053,HS-grad,9
20117,12724,62,Self-emp-not-inc,158712,HS-grad,9
16853,12725,35,Private,81259,Bachelors,13
30763,12726,19,Private,198943,Some-college,10
29632,12727,51,Self-emp-inc,230095,Assoc-voc,11
20769,12728,30,Private,105908,HS-grad,9
2581,12729,40,Private,153799,1st-4th,2
20953,12730,80,,174995,HS-grad,9
30947,12731,69,,121136,HS-grad,9
22524,12732,46,Private,330416,Some-college,10
6365,12733,50,Local-gov,370733,HS-grad,9
10912,12734,33,Private,183612,HS-grad,9
8407,12735,31,Private,255004,Bachelors,13
22692,12736,24,Private,306779,Some-college,10
23926,12737,59,Private,118358,HS-grad,9
6985,12738,55,State-gov,175127,Bachelors,13
15289,12739,36,Private,187167,Assoc-acdm,12
31162,12740,52,Private,386397,Bachelors,13
21720,12741,42,Private,109067,Bachelors,13
26626,12742,25,Private,234665,Assoc-voc,11
3489,12743,36,Private,163396,Assoc-voc,11
659,12744,43,Private,174524,HS-grad,9
11552,12745,61,Local-gov,115023,HS-grad,9
16257,12746,19,Private,279968,HS-grad,9
31780,12747,62,Private,254534,Some-college,10
11096,12748,36,Private,89202,Bachelors,13
20148,12749,42,Local-gov,227890,Bachelors,13
13641,12750,30,Private,118861,Some-college,10
30840,12751,53,Private,55861,HS-grad,9
22362,12752,52,Local-gov,91689,Some-college,10
27480,12753,50,Private,135339,12th,8
25094,12754,27,Private,191230,Some-college,10
26729,12755,51,Private,175070,Assoc-acdm,12
11752,12756,54,Private,326156,Some-college,10
11123,12757,39,Federal-gov,32312,Bachelors,13
3189,12758,43,Self-emp-inc,320984,Some-college,10
8937,12759,33,Private,111985,Some-college,10
10652,12760,43,Local-gov,37937,Assoc-acdm,12
11085,12761,28,,80165,Some-college,10
30786,12762,43,Private,248186,Assoc-acdm,12
31530,12763,52,Private,173987,10th,6
5574,12764,54,Private,205337,Bachelors,13
32397,12765,41,Private,185660,HS-grad,9
421,12766,17,Private,175024,11th,7
1931,12767,50,,156008,11th,7
27868,12768,29,Private,133420,Some-college,10
11457,12769,62,Federal-gov,159165,HS-grad,9
12927,12770,26,Private,150062,HS-grad,9
21464,12771,26,Private,112754,Assoc-voc,11
23330,12772,21,,369084,Some-college,10
14556,12773,31,Private,237317,9th,5
16071,12774,57,State-gov,250976,HS-grad,9
11930,12775,26,Private,193165,Some-college,10
25602,12776,36,Private,145933,HS-grad,9
789,12777,21,,149704,HS-grad,9
31378,12778,42,Local-gov,180318,10th,6
30674,12779,49,Private,125892,HS-grad,9
16226,12780,18,Private,205894,11th,7
30743,12781,21,Private,187088,Some-college,10
25237,12782,32,Private,97306,Bachelors,13
5769,12783,48,Private,498325,Assoc-acdm,12
15952,12784,23,Private,313573,Bachelors,13
2238,12785,35,Private,170263,Some-college,10
24916,12786,44,Private,184378,Assoc-voc,11
16,12787,25,Self-emp-not-inc,176756,HS-grad,9
22398,12788,39,State-gov,122011,Masters,14
1925,12789,30,Private,230224,Bachelors,13
16849,12790,40,Private,32627,Masters,14
7005,12791,26,State-gov,208122,Bachelors,13
18256,12792,20,Private,58222,Some-college,10
3558,12793,24,Local-gov,134181,Bachelors,13
5722,12794,27,Private,366066,Assoc-acdm,12
30166,12795,21,Private,195199,HS-grad,9
17285,12796,29,Self-emp-not-inc,212895,Some-college,10
12288,12797,41,State-gov,309056,Doctorate,16
18510,12798,21,Private,34616,Some-college,10
8572,12799,35,Private,139012,Bachelors,13
6792,12800,47,Federal-gov,191858,Assoc-acdm,12
16492,12801,58,Self-emp-not-inc,35551,Bachelors,13
146,12802,22,Private,175374,Some-college,10
13311,12803,48,Private,177211,11th,7
2523,12804,52,Private,198824,Assoc-voc,11
14044,12805,57,Self-emp-inc,195835,HS-grad,9
5930,12806,39,Private,25803,Some-college,10
13359,12807,38,Private,170174,10th,6
11372,12808,29,Private,205499,Some-college,10
28993,12809,20,Private,115057,HS-grad,9
11265,12810,37,Private,105803,HS-grad,9
13499,12811,50,Private,238959,Bachelors,13
26335,12812,26,Private,173593,Masters,14
32132,12813,39,Private,86643,Some-college,10
12852,12814,26,Private,50103,Some-college,10
10297,12815,37,Private,176293,Some-college,10
9420,12816,33,Private,245777,HS-grad,9
148,12817,64,Private,181232,11th,7
10817,12818,35,Private,158046,Some-college,10
3696,12819,23,Private,407684,9th,5
634,12820,58,Self-emp-not-inc,35723,HS-grad,9
3314,12821,47,Private,161676,11th,7
17903,12822,58,State-gov,300623,HS-grad,9
2622,12823,42,Private,245626,HS-grad,9
31922,12824,55,Private,51008,HS-grad,9
20461,12825,71,Private,118876,Bachelors,13
7401,12826,35,Self-emp-inc,82051,Some-college,10
18855,12827,25,Local-gov,206002,HS-grad,9
5636,12828,42,Private,236110,5th-6th,3
8257,12829,19,Private,351040,Some-college,10
23492,12830,37,Private,61778,Bachelors,13
27631,12831,18,Private,423024,12th,8
13528,12832,48,Private,38950,Bachelors,13
3088,12833,20,,182117,Some-college,10
21280,12834,36,Federal-gov,153066,Masters,14
20514,12835,25,State-gov,108542,Some-college,10
10391,12836,43,Private,198316,Some-college,10
15759,12837,42,Private,322385,Assoc-voc,11
22594,12838,30,Private,48520,Assoc-acdm,12
29918,12839,50,Local-gov,234143,Masters,14
29939,12840,66,Self-emp-inc,102663,7th-8th,4
27134,12841,40,State-gov,50093,Masters,14
15887,12842,35,Private,252897,Assoc-acdm,12
16926,12843,50,Private,138514,Some-college,10
31131,12844,17,Private,277541,11th,7
14201,12845,30,Private,149368,HS-grad,9
7167,12846,68,,484298,11th,7
11829,12847,44,Local-gov,323790,Bachelors,13
12706,12848,25,Private,177625,HS-grad,9
15627,12849,62,Private,167098,Bachelors,13
2054,12850,20,Private,170038,HS-grad,9
24835,12851,52,Private,162238,Bachelors,13
24758,12852,32,State-gov,317647,HS-grad,9
20801,12853,43,Self-emp-inc,244945,Bachelors,13
18960,12854,45,Self-emp-not-inc,319122,Bachelors,13
7605,12855,56,Private,91262,HS-grad,9
22754,12856,71,Private,110380,HS-grad,9
16993,12857,64,Private,192596,HS-grad,9
18683,12858,37,Private,94334,7th-8th,4
27259,12859,66,Private,134130,Bachelors,13
4686,12860,51,Local-gov,110965,Masters,14
17372,12861,32,Private,207937,Some-college,10
20097,12862,39,Private,89419,Assoc-voc,11
27001,12863,45,Private,102202,Assoc-voc,11
9086,12864,42,Private,37869,Some-college,10
1061,12865,61,Private,128848,HS-grad,9
2684,12866,78,Local-gov,136198,Bachelors,13
26456,12867,36,Private,343476,HS-grad,9
27902,12868,20,Private,226978,HS-grad,9
30431,12869,54,Private,172962,Bachelors,13
20421,12870,82,Private,147729,5th-6th,3
18918,12871,40,Private,55395,Assoc-voc,11
17050,12872,56,Self-emp-not-inc,179594,HS-grad,9
13536,12873,17,Self-emp-not-inc,181317,10th,6
12122,12874,27,Private,347513,Some-college,10
13698,12875,37,Private,69251,Some-college,10
21397,12876,42,Federal-gov,294431,Masters,14
27091,12877,37,State-gov,24342,Some-college,10
11572,12878,29,Private,218785,Some-college,10
4736,12879,25,Private,163620,HS-grad,9
11598,12880,30,Private,381153,Some-college,10
9310,12881,43,Private,352005,Bachelors,13
7932,12882,29,Private,130620,Some-college,10
793,12883,23,Private,211046,HS-grad,9
21642,12884,46,Private,96552,Some-college,10
21087,12885,70,Private,280307,Bachelors,13
9846,12886,43,Self-emp-not-inc,311177,Some-college,10
21723,12887,27,Private,185670,Bachelors,13
15161,12888,38,Private,81232,Bachelors,13
17594,12889,52,,294691,HS-grad,9
22796,12890,57,Self-emp-not-inc,25124,HS-grad,9
23279,12891,50,Private,194231,Masters,14
26267,12892,37,Private,217838,5th-6th,3
1905,12893,44,Private,161819,HS-grad,9
29950,12894,23,Private,386019,9th,5
23247,12895,25,Private,148460,HS-grad,9
7529,12896,64,Private,256466,HS-grad,9
18308,12897,43,Private,159549,HS-grad,9
13994,12898,19,Private,248339,HS-grad,9
20400,12899,24,Private,59146,HS-grad,9
11454,12900,25,Private,247006,Assoc-acdm,12
19124,12901,66,Private,107196,HS-grad,9
19669,12902,19,Private,140459,11th,7
8233,12903,37,State-gov,103474,HS-grad,9
15374,12904,25,Self-emp-not-inc,213385,Some-college,10
5542,12905,40,Self-emp-inc,169878,Assoc-acdm,12
16522,12906,28,Local-gov,251854,Some-college,10
9351,12907,64,,193575,11th,7
